TransactionID,CustomerID,DateKey,Amount,TransactionType,Channel,AccountID,LastUpdated
2062,CUST0415,20220704,2774.43,Debit,ATM,ACC0617,2025-03-05 22:52:26.448510
2063,CUST0415,20221201,2663.03,Debit,ATM,ACC0319,2025-04-05 21:37:26.448526
2064,CUST0415,20220109,4092.87,Credit,Branch,ACC0408,2025-02-20 09:45:26.448541
2065,CUST0415,20220402,1635.03,Debit,Online,ACC0113,2025-02-28 10:26:26.448556
2066,CUST0415,20220812,3356.11,Credit,Online,ACC0318,2025-04-04 17:33:26.448572
2067,CUST0416,20220120,585.87,Credit,ATM,ACC0734,2025-02-12 05:23:26.448587
2068,CUST0416,20220515,4575.93,Credit,Branch,ACC0955,2025-03-26 20:34:26.448603
2069,CUST0416,20220213,4972.43,Debit,Branch,ACC0600,2025-03-07 01:47:26.448618
2070,CUST0416,20220712,1577.24,Credit,Online,ACC0527,2025-01-28 04:11:26.448653
2071,CUST0417,20220224,3053.08,Debit,Branch,ACC0606,2025-03-17 08:43:26.448680
2072,CUST0417,20221125,3308.02,Credit,Online,ACC0611,2025-03-08 02:31:26.448697
2073,CUST0417,20220929,3352.53,Credit,Online,ACC0141,2025-01-30 20:35:26.448718
2074,CUST0417,20220204,1480.56,Debit,Branch,ACC0433,2025-01-19 14:04:26.448744
2075,CUST0417,20220522,3284.41,Debit,Online,ACC0705,2025-01-26 05:37:26.448769
2076,CUST0418,20220114,4344.73,Debit,ATM,ACC0287,2025-02-04 13:40:26.448786
2077,CUST0418,20220724,3770.08,Credit,ATM,ACC0245,2025-01-18 06:22:26.448802
2078,CUST0418,20220221,3436.06,Debit,Branch,ACC0844,2025-03-17 18:33:26.448818
2079,CUST0418,20220322,2383.5,Debit,Branch,ACC0725,2025-02-16 06:27:26.448833
2080,CUST0418,20221114,1350.23,Credit,Online,ACC0557,2025-01-27 20:57:26.448849
2081,CUST0419,20220814,157.15,Credit,ATM,ACC0816,2025-01-29 00:54:26.448864
2082,CUST0419,20220902,3981.32,Credit,Online,ACC0627,2025-03-21 00:41:26.448880
2083,CUST0419,20220415,4801.86,Debit,Online,ACC0093,2025-02-20 08:23:26.448896
2084,CUST0419,20220627,4088.41,Debit,ATM,ACC0981,2025-04-03 01:51:26.448920
2085,CUST0419,20220925,3407.29,Debit,Branch,ACC0665,2025-02-16 14:54:26.448938
2086,CUST0420,20220814,1409.74,Debit,Branch,ACC0862,2025-01-20 08:03:26.448959
2087,CUST0420,20220220,832.9,Credit,Branch,ACC0665,2025-04-13 22:56:26.448983
2088,CUST0420,20220712,2601.17,Credit,ATM,ACC0130,2025-02-03 01:20:26.449000
2089,CUST0420,20221116,160.06,Credit,Branch,ACC0530,2025-03-23 22:43:26.449016
2090,CUST0420,20220721,4054.62,Debit,ATM,ACC0178,2025-02-19 16:20:26.449033
2091,CUST0421,20220705,2360.2,Debit,Branch,ACC0975,2025-02-05 05:15:26.449058
2092,CUST0421,20221014,2373.54,Credit,ATM,ACC0758,2025-03-25 11:38:26.449077
2093,CUST0421,20220526,2063.52,Debit,ATM,ACC0125,2025-02-15 09:46:26.449093
2094,CUST0422,20220103,1477.83,Credit,ATM,ACC0633,2025-03-06 05:12:26.449109
2095,CUST0422,20220830,1174.6,Credit,ATM,ACC0199,2025-03-12 19:59:26.449133
2096,CUST0422,20220601,716.97,Debit,ATM,ACC0788,2025-02-15 08:50:26.449150
2097,CUST0422,20221220,2508.77,Debit,ATM,ACC0851,2025-02-01 08:20:26.449169
2098,CUST0423,20220615,4544.57,Credit,Online,ACC0225,2025-04-07 14:39:26.449185
2099,CUST0423,20221226,3995.62,Credit,ATM,ACC0191,2025-01-18 17:16:26.449201
2100,CUST0423,20220710,3117.81,Credit,ATM,ACC0783,2025-02-25 23:46:26.449216
2101,CUST0423,20220423,1645.25,Debit,Online,ACC0138,2025-03-31 19:09:26.449234
2102,CUST0423,20221016,4338.88,Credit,ATM,ACC0549,2025-02-23 12:41:26.449278
2103,CUST0423,20220311,3615.97,Debit,ATM,ACC0758,2025-01-18 17:42:26.449306
2104,CUST0423,20220602,3340.18,Debit,Online,ACC0906,2025-03-21 11:14:26.449330
2105,CUST0424,20220416,3796.25,Debit,Online,ACC0554,2025-02-23 23:47:26.449354
2106,CUST0424,20221214,4625.77,Credit,ATM,ACC0968,2025-03-27 21:06:26.449379
2107,CUST0424,20220128,4504.04,Credit,ATM,ACC0107,2025-02-05 03:09:26.449407
2108,CUST0424,20220806,119.28,Debit,Online,ACC0590,2025-03-18 20:53:26.449426
2109,CUST0424,20220707,2874.19,Credit,Branch,ACC0363,2025-03-31 11:48:26.449442
2110,CUST0424,20220607,1195.11,Credit,Online,ACC0752,2025-02-25 20:25:26.449458
2111,CUST0425,20221125,277.85,Debit,Branch,ACC0576,2025-03-13 10:45:26.449482
2112,CUST0425,20220611,3062.4,Credit,ATM,ACC0209,2025-03-29 07:39:26.449506
2113,CUST0425,20220707,3232.94,Credit,Online,ACC0949,2025-02-11 14:40:26.449523
2114,CUST0426,20220325,1282.17,Debit,Branch,ACC0400,2025-04-14 22:35:26.449539
2115,CUST0426,20221022,953.16,Credit,ATM,ACC0128,2025-02-23 08:38:26.449555
2116,CUST0426,20220818,3164.38,Credit,Online,ACC0706,2025-02-07 15:27:26.449570
2117,CUST0426,20220308,3132.53,Debit,ATM,ACC0954,2025-01-28 04:58:26.449586
2118,CUST0427,20220914,1559.7,Debit,Branch,ACC0243,2025-01-18 17:28:26.449601
2119,CUST0427,20220622,3031.73,Credit,Branch,ACC0379,2025-03-23 05:21:26.449617
2120,CUST0427,20220316,2683.69,Debit,Branch,ACC0068,2025-03-28 05:03:26.449633
2121,CUST0428,20220530,4003.73,Debit,Online,ACC0526,2025-04-08 11:42:26.449659
2122,CUST0428,20221005,4251.66,Debit,Online,ACC0551,2025-02-12 21:09:26.449676
2123,CUST0428,20220608,2483.36,Debit,Branch,ACC0709,2025-03-25 13:18:26.449692
2124,CUST0428,20220923,4010.61,Credit,Branch,ACC0666,2025-02-07 20:06:26.449707
2125,CUST0428,20221219,273.12,Debit,Online,ACC0092,2025-04-13 14:53:26.449870
2126,CUST0429,20220313,1672.03,Debit,ATM,ACC0776,2025-03-29 15:49:26.449889
2127,CUST0429,20220918,294.96,Credit,Branch,ACC0478,2025-01-29 22:13:26.449905
2128,CUST0429,20220122,863.5,Debit,ATM,ACC0942,2025-03-20 01:57:26.449920
2129,CUST0430,20220712,2069.6,Credit,Branch,ACC0414,2025-02-13 21:26:26.449936
2130,CUST0430,20220817,4093.1,Debit,Branch,ACC0182,2025-03-05 00:55:26.449952
2131,CUST0430,20220804,786.03,Debit,ATM,ACC0324,2025-02-23 17:16:26.449968
2132,CUST0430,20220128,615.14,Credit,ATM,ACC0961,2025-04-10 09:56:26.449988
2133,CUST0430,20220707,2534.94,Credit,ATM,ACC0783,2025-02-03 10:44:26.450011
2134,CUST0430,20220103,4055.68,Credit,Online,ACC0669,2025-03-30 23:12:26.450031
2135,CUST0430,20220211,4423.35,Debit,ATM,ACC0277,2025-03-29 05:20:26.450062
2136,CUST0431,20220503,381.4,Credit,Branch,ACC0179,2025-03-23 13:43:26.450081
2137,CUST0431,20220715,2238.51,Credit,Online,ACC0495,2025-02-08 07:59:26.450097
2138,CUST0431,20220415,3396.75,Credit,Branch,ACC0795,2025-03-09 21:43:26.450112
2139,CUST0431,20220324,4307.09,Debit,ATM,ACC0877,2025-02-21 04:41:26.450128
2140,CUST0431,20220305,3386.91,Debit,ATM,ACC0827,2025-04-06 05:21:26.450144
2141,CUST0431,20220322,2561.19,Debit,Online,ACC0573,2025-04-10 19:03:26.450160
2142,CUST0431,20221215,2236.42,Debit,Online,ACC0302,2025-02-12 13:01:26.450176
2143,CUST0432,20220301,4319.89,Debit,Branch,ACC0352,2025-03-07 01:35:26.450192
2144,CUST0432,20220521,2570.27,Credit,ATM,ACC0185,2025-04-04 00:24:26.450208
2145,CUST0432,20220521,3501.78,Credit,Branch,ACC0871,2025-03-19 22:26:26.450224
2146,CUST0432,20220209,3072.33,Debit,Online,ACC0112,2025-02-01 02:55:26.450239
2147,CUST0432,20220818,1787.78,Debit,Branch,ACC0277,2025-02-14 05:03:26.450255
2148,CUST0432,20221005,3502.16,Credit,Online,ACC0687,2025-01-26 14:27:26.450271
2149,CUST0433,20220718,183.69,Credit,Branch,ACC0456,2025-03-06 11:19:26.450287
2150,CUST0433,20220228,4926.01,Debit,ATM,ACC0919,2025-04-11 14:39:26.450302
2151,CUST0433,20220406,780.07,Credit,Online,ACC0463,2025-03-22 00:44:26.450327
2152,CUST0433,20220909,2461.62,Credit,ATM,ACC0782,2025-03-18 23:23:26.450345
2153,CUST0433,20220901,2902.12,Debit,ATM,ACC0902,2025-02-15 04:33:26.450360
2154,CUST0433,20220319,415.97,Credit,Online,ACC0127,2025-01-15 08:31:26.450376
2155,CUST0433,20221226,3570.04,Credit,Online,ACC0739,2025-01-18 13:54:26.450392
2156,CUST0434,20220625,4522.39,Debit,ATM,ACC0182,2025-01-27 01:03:26.450408
2157,CUST0434,20220123,2192.2,Debit,Branch,ACC0454,2025-02-08 19:35:26.450424
2158,CUST0434,20220328,4472.67,Debit,Branch,ACC0971,2025-01-17 07:21:26.450439
2159,CUST0434,20220312,4277.32,Credit,ATM,ACC0602,2025-02-18 16:35:26.450457
2160,CUST0434,20220917,2356.83,Credit,ATM,ACC0699,2025-04-13 09:49:26.450482
2161,CUST0435,20220411,364.78,Debit,Branch,ACC0877,2025-02-25 08:53:26.450503
2162,CUST0435,20220728,289.86,Credit,Branch,ACC0220,2025-04-14 11:10:26.450519
2163,CUST0435,20220117,2091.67,Debit,ATM,ACC0029,2025-03-16 21:24:26.450536
2164,CUST0435,20221201,2414.0,Credit,Branch,ACC0265,2025-02-20 21:26:26.450555
2165,CUST0435,20220826,2013.71,Credit,Online,ACC0990,2025-03-03 13:27:26.450580
2166,CUST0435,20220822,547.94,Credit,Online,ACC0494,2025-01-23 12:59:26.450604
2167,CUST0436,20220805,2986.9,Debit,Branch,ACC0961,2025-04-13 19:47:26.450621
2168,CUST0436,20220925,4875.85,Debit,ATM,ACC0913,2025-02-03 14:51:26.450636
2169,CUST0436,20220417,158.31,Credit,Online,ACC0017,2025-03-24 18:47:26.450652
2170,CUST0436,20220727,1141.21,Credit,Online,ACC0300,2025-02-27 08:19:26.450668
2171,CUST0436,20220617,996.81,Debit,Branch,ACC0103,2025-02-06 11:15:26.450683
2172,CUST0436,20220905,726.24,Debit,Branch,ACC0955,2025-03-08 07:53:26.450699
2173,CUST0437,20220807,477.45,Credit,ATM,ACC0233,2025-02-20 23:01:26.450715
2174,CUST0437,20220524,2782.97,Credit,Branch,ACC0520,2025-03-13 03:06:26.450730
2175,CUST0437,20220921,3676.71,Debit,ATM,ACC0551,2025-03-31 00:36:26.450746
2176,CUST0437,20220430,3675.23,Credit,Branch,ACC0864,2025-01-18 19:57:26.450761
2177,CUST0438,20220727,1445.7,Debit,Online,ACC0868,2025-03-27 13:48:26.450777
2178,CUST0438,20220228,3413.7,Debit,Branch,ACC0032,2025-03-02 10:44:26.450793
2179,CUST0438,20220714,1940.0,Credit,Branch,ACC0022,2025-04-08 21:29:26.450813
2180,CUST0438,20220908,3142.88,Debit,Branch,ACC0027,2025-03-12 23:48:26.450836
2181,CUST0438,20221202,2053.11,Credit,Online,ACC0970,2025-02-28 03:46:26.450852
2182,CUST0438,20220721,4503.76,Debit,Online,ACC0424,2025-01-29 14:40:26.450871
2183,CUST0438,20220927,3064.82,Debit,Branch,ACC0212,2025-03-21 02:31:26.450897
2184,CUST0438,20220409,2666.55,Credit,ATM,ACC0683,2025-01-17 01:50:26.450923
2185,CUST0439,20221002,4308.79,Credit,ATM,ACC0120,2025-02-28 20:21:26.450941
2186,CUST0439,20220828,3030.99,Debit,Online,ACC0878,2025-03-18 03:12:26.450957
2187,CUST0439,20220514,2273.21,Credit,Online,ACC0748,2025-03-20 16:43:26.450973
2188,CUST0439,20220509,1927.91,Debit,Branch,ACC0206,2025-03-22 00:59:26.450989
2189,CUST0439,20220906,1444.38,Debit,Branch,ACC0989,2025-02-21 08:16:26.451005
2190,CUST0440,20220821,3217.4,Debit,Branch,ACC0708,2025-02-21 18:47:26.451021
2191,CUST0440,20221120,662.06,Debit,Online,ACC0038,2025-03-21 00:38:26.451037
2192,CUST0441,20221013,2035.54,Credit,ATM,ACC0922,2025-04-02 02:29:26.451057
2193,CUST0441,20220717,1758.12,Credit,ATM,ACC0809,2025-03-16 14:55:26.451083
2194,CUST0441,20220507,2239.34,Debit,Branch,ACC0348,2025-01-24 04:45:26.451102
2195,CUST0442,20221014,321.64,Credit,Online,ACC0373,2025-03-15 15:05:26.451126
2196,CUST0442,20220818,3411.96,Credit,Online,ACC0312,2025-03-11 05:46:26.451149
2197,CUST0442,20220119,1853.42,Credit,Online,ACC0407,2025-04-12 19:21:26.451169
2198,CUST0442,20220402,1726.36,Credit,Online,ACC0496,2025-01-30 07:06:26.451186
2199,CUST0442,20220728,367.17,Debit,Online,ACC0813,2025-02-09 13:51:26.451201
2200,CUST0442,20220406,681.76,Credit,Online,ACC0859,2025-04-11 06:37:26.451217
2201,CUST0442,20220301,3219.0,Credit,Branch,ACC0625,2025-02-07 13:53:26.451232
2202,CUST0442,20220522,2500.25,Debit,Online,ACC0718,2025-04-15 11:06:26.451248
2203,CUST0443,20220102,2371.05,Credit,Branch,ACC0592,2025-03-17 01:25:26.451264
2204,CUST0443,20220706,4063.88,Debit,ATM,ACC0549,2025-02-08 01:33:26.451280
2205,CUST0443,20220808,460.76,Debit,Branch,ACC0445,2025-02-10 09:20:26.451295
2206,CUST0443,20220731,4141.42,Debit,Online,ACC0040,2025-04-12 00:38:26.451311
2207,CUST0443,20220928,2050.65,Credit,Online,ACC0603,2025-03-14 19:28:26.451326
2208,CUST0443,20220121,1995.24,Credit,Branch,ACC0317,2025-04-07 11:20:26.451341
2209,CUST0444,20220421,3988.07,Credit,Branch,ACC0385,2025-04-07 12:56:26.451357
2210,CUST0444,20220804,4375.96,Debit,Online,ACC0449,2025-01-19 16:50:26.451372
2211,CUST0444,20220808,3911.21,Credit,Online,ACC0930,2025-04-02 05:08:26.451393
2212,CUST0444,20221027,1969.8,Credit,Online,ACC0697,2025-02-09 14:35:26.451414
2213,CUST0444,20221007,3796.1,Credit,Online,ACC0181,2025-03-23 09:37:26.451430
2214,CUST0444,20221220,2718.96,Credit,Branch,ACC0875,2025-04-08 05:22:26.451446
2215,CUST0444,20221128,3587.61,Debit,Branch,ACC0814,2025-01-29 02:07:26.451462
2216,CUST0445,20220206,3442.96,Credit,ATM,ACC0404,2025-01-25 06:34:26.451485
2217,CUST0445,20220916,4551.81,Credit,ATM,ACC0386,2025-03-04 04:46:26.451504
2218,CUST0445,20221205,3801.13,Debit,Online,ACC0168,2025-02-15 14:31:26.451532
2219,CUST0445,20220513,3358.61,Credit,ATM,ACC0376,2025-03-25 03:07:26.451559
2220,CUST0445,20220731,2043.58,Credit,Branch,ACC0987,2025-02-21 22:43:26.451580
2221,CUST0445,20220702,1222.73,Debit,Online,ACC0255,2025-02-07 01:27:26.451596
2222,CUST0445,20221213,2089.42,Credit,Online,ACC0614,2025-02-26 19:21:26.451612
2223,CUST0446,20220422,287.29,Debit,Branch,ACC0177,2025-01-22 21:42:26.451627
2224,CUST0446,20220314,4170.09,Credit,Online,ACC0249,2025-02-02 19:29:26.451643
2225,CUST0446,20220731,3396.26,Credit,Online,ACC0550,2025-03-10 08:59:26.451659
2226,CUST0446,20221023,3658.35,Debit,ATM,ACC0113,2025-02-13 22:08:26.451684
2227,CUST0446,20220410,1862.68,Credit,Branch,ACC0650,2025-02-24 14:43:26.451700
2228,CUST0447,20220317,3004.16,Debit,Branch,ACC0755,2025-04-08 01:47:26.451716
2229,CUST0447,20220503,500.73,Debit,Online,ACC0145,2025-02-21 16:40:26.451732
2230,CUST0447,20220907,2517.13,Credit,Online,ACC0034,2025-03-27 20:48:26.451748
2231,CUST0447,20220711,3095.83,Credit,ATM,ACC0399,2025-02-09 06:46:26.451763
2232,CUST0448,20220423,479.97,Credit,ATM,ACC0857,2025-03-24 11:49:26.451779
2233,CUST0448,20220615,3062.88,Credit,Branch,ACC0154,2025-03-06 14:14:26.451794
2234,CUST0448,20220718,2459.66,Credit,ATM,ACC0017,2025-04-15 13:42:26.451810
2235,CUST0449,20221124,1130.88,Credit,Online,ACC0112,2025-03-28 02:13:26.451825
2236,CUST0449,20220204,981.55,Debit,ATM,ACC0466,2025-02-18 11:01:26.451841
2237,CUST0449,20221115,3282.02,Debit,ATM,ACC0789,2025-02-08 08:11:26.451857
2238,CUST0449,20220917,227.44,Debit,ATM,ACC0981,2025-02-10 22:39:26.451872
2239,CUST0449,20221115,2624.48,Debit,ATM,ACC0432,2025-03-31 09:03:26.451888
2240,CUST0450,20220416,2881.0,Debit,Branch,ACC0319,2025-01-21 15:14:26.451908
2241,CUST0450,20220225,3177.4,Credit,ATM,ACC0744,2025-03-04 18:07:26.451930
2242,CUST0450,20220413,353.16,Credit,ATM,ACC0619,2025-04-15 14:23:26.451946
2243,CUST0450,20220725,259.28,Credit,ATM,ACC0789,2025-03-16 20:38:26.451962
2244,CUST0450,20221013,3086.15,Debit,ATM,ACC0256,2025-02-14 23:13:26.451984
2245,CUST0450,20221024,2666.82,Debit,Branch,ACC0563,2025-02-02 05:34:26.452008
2246,CUST0450,20221002,953.26,Debit,ATM,ACC0504,2025-03-24 06:19:26.452024
2247,CUST0451,20220504,3916.59,Credit,Online,ACC0390,2025-02-14 11:49:26.452040
2248,CUST0451,20221207,3746.41,Credit,ATM,ACC0676,2025-02-07 20:01:26.452055
2249,CUST0451,20221221,117.37,Debit,ATM,ACC0666,2025-03-17 15:02:26.452071
2250,CUST0451,20220312,2953.01,Debit,Online,ACC0200,2025-03-25 02:39:26.452087
2251,CUST0451,20220906,758.84,Credit,ATM,ACC0192,2025-04-09 19:02:26.452102
2252,CUST0451,20220710,2928.58,Credit,ATM,ACC0118,2025-04-01 20:57:26.452118
2253,CUST0451,20220226,1139.77,Debit,Branch,ACC0414,2025-04-02 00:17:26.452142
2254,CUST0451,20220806,2696.82,Credit,Online,ACC0804,2025-04-02 20:29:26.452160
2255,CUST0452,20220218,4258.69,Credit,Online,ACC0780,2025-04-04 19:52:26.452176
2256,CUST0452,20221103,3924.98,Debit,ATM,ACC0238,2025-02-15 06:51:26.452200
2257,CUST0452,20220730,352.67,Credit,ATM,ACC0721,2025-02-01 11:24:26.452224
2258,CUST0452,20220914,3305.59,Credit,Branch,ACC0892,2025-03-25 23:14:26.452240
2259,CUST0453,20220420,1443.99,Debit,ATM,ACC0380,2025-03-12 11:31:26.452256
2260,CUST0453,20220114,2801.55,Debit,Online,ACC0743,2025-01-27 06:38:26.452274
2261,CUST0454,20221114,4666.0,Credit,ATM,ACC0289,2025-01-20 06:54:26.452300
2262,CUST0454,20220711,1051.75,Credit,Branch,ACC0138,2025-02-16 10:11:26.452319
2263,CUST0454,20220916,4332.6,Debit,Online,ACC0511,2025-04-02 08:33:26.452334
2264,CUST0454,20220620,3952.67,Credit,Branch,ACC0413,2025-04-01 20:38:26.452350
2265,CUST0454,20220617,3052.48,Credit,Branch,ACC0667,2025-02-16 22:36:26.452365
2266,CUST0454,20220511,580.3,Credit,Online,ACC0200,2025-02-08 18:50:26.452381
2267,CUST0454,20220731,4482.65,Credit,ATM,ACC0363,2025-01-16 00:36:26.452397
2268,CUST0454,20220604,635.78,Debit,Branch,ACC0890,2025-04-11 03:21:26.452413
2269,CUST0455,20221127,3757.72,Credit,ATM,ACC0674,2025-01-30 05:22:26.452428
2270,CUST0455,20220703,209.72,Debit,ATM,ACC0578,2025-03-25 22:25:26.452444
2271,CUST0456,20220527,2541.62,Debit,Online,ACC0751,2025-03-14 10:40:26.452463
2272,CUST0456,20220316,3358.33,Debit,Branch,ACC0904,2025-02-23 04:04:26.452486
2273,CUST0456,20220223,356.29,Debit,Online,ACC0396,2025-02-02 12:01:26.452502
2274,CUST0457,20220619,3890.1,Debit,ATM,ACC0954,2025-04-10 08:46:26.452519
2275,CUST0457,20220126,2284.03,Credit,ATM,ACC0633,2025-04-10 15:06:26.452706
2276,CUST0458,20220822,3195.53,Credit,ATM,ACC0230,2025-03-19 02:30:26.452773
2277,CUST0458,20220813,4282.34,Debit,ATM,ACC0495,2025-02-26 17:37:26.452797
2278,CUST0458,20221213,4934.98,Debit,Branch,ACC0735,2025-02-02 17:05:26.452815
2279,CUST0458,20220525,1923.93,Debit,Online,ACC0701,2025-01-16 23:31:26.452832
2280,CUST0459,20220422,1106.09,Credit,ATM,ACC0085,2025-03-06 01:01:26.452849
2281,CUST0459,20221017,4394.05,Credit,Branch,ACC0364,2025-02-20 12:59:26.452866
2282,CUST0459,20220415,4635.34,Debit,Branch,ACC0098,2025-03-20 07:48:26.452892
2283,CUST0459,20220626,583.62,Debit,Online,ACC0573,2025-03-10 15:13:26.452909
2284,CUST0460,20220406,4349.44,Debit,Online,ACC0078,2025-02-24 04:23:26.452936
2285,CUST0460,20220915,3220.97,Debit,ATM,ACC0538,2025-01-15 00:26:26.452963
2286,CUST0460,20221112,1227.88,Credit,Branch,ACC0724,2025-03-24 13:38:26.452982
2287,CUST0460,20220120,1597.18,Debit,Branch,ACC0152,2025-04-01 21:44:26.452998
2288,CUST0460,20220914,2351.62,Credit,Branch,ACC0140,2025-01-21 13:26:26.453014
2289,CUST0460,20221224,3949.73,Debit,Online,ACC0589,2025-03-19 13:20:26.453030
2290,CUST0461,20221212,4085.44,Debit,ATM,ACC0798,2025-04-06 05:59:26.453046
2291,CUST0461,20220924,1138.87,Debit,ATM,ACC0849,2025-02-21 23:42:26.453062
2292,CUST0461,20220212,1886.37,Debit,ATM,ACC0220,2025-04-09 04:41:26.453078
2293,CUST0461,20221113,2349.02,Debit,Online,ACC0291,2025-03-31 02:19:26.453094
