TransactionID,CustomerID,DateKey,Amount,TransactionType,Channel,AccountID,LastUpdated
4087,CUST0816,20221015,4677.45,Debit,Branch,ACC0925,2025-03-05 17:04:26.490531
4088,CUST0816,20220507,979.17,Credit,ATM,ACC0585,2025-01-15 13:58:26.490557
4089,CUST0816,20221105,3587.32,Credit,Online,ACC0353,2025-03-11 04:39:26.490577
4090,CUST0817,20220626,494.32,Debit,Branch,ACC0201,2025-04-03 04:15:26.490593
4091,CUST0817,20221224,2623.62,Debit,Branch,ACC0786,2025-01-23 04:37:26.490611
4092,CUST0817,20220814,1057.24,Debit,ATM,ACC0160,2025-04-08 21:01:26.490634
4093,CUST0817,20221003,403.77,Credit,Online,ACC0827,2025-02-14 08:42:26.490652
4094,CUST0818,20221211,3648.85,Credit,Branch,ACC0850,2025-04-08 01:12:26.490667
4095,CUST0818,20220405,3393.56,Debit,Online,ACC0768,2025-01-29 05:32:26.490683
4096,CUST0818,20220222,4766.92,Credit,Branch,ACC0736,2025-02-17 19:56:26.490699
4097,CUST0818,20220821,3735.05,Credit,ATM,ACC0867,2025-03-25 06:57:26.490719
4098,CUST0818,20220113,2680.3,Credit,Online,ACC0593,2025-03-19 12:15:26.490740
4099,CUST0818,20220704,1481.73,Debit,Online,ACC0417,2025-02-03 13:58:26.490765
4100,CUST0819,20221216,3756.27,Debit,Online,ACC0541,2025-03-10 06:20:26.490791
4101,CUST0819,20221029,4952.47,Debit,Branch,ACC0463,2025-01-20 21:17:26.490809
4102,CUST0819,20220806,3649.5,Credit,Branch,ACC0137,2025-03-30 17:00:26.490825
4103,CUST0819,20220926,3856.29,Debit,ATM,ACC0504,2025-03-16 18:10:26.490843
4104,CUST0819,20220615,432.29,Debit,Online,ACC0190,2025-03-25 23:45:26.490869
4105,CUST0820,20220306,439.88,Debit,ATM,ACC0961,2025-03-23 06:49:26.490895
4106,CUST0820,20221104,366.26,Credit,Online,ACC0731,2025-02-20 19:18:26.490914
4107,CUST0820,20220808,4866.02,Credit,Branch,ACC0905,2025-01-29 15:31:26.490930
4108,CUST0820,20220512,2401.4,Credit,Branch,ACC0560,2025-01-29 09:15:26.490946
4109,CUST0820,20221201,2137.58,Credit,Online,ACC0512,2025-02-25 06:11:26.490961
4110,CUST0821,20220108,4920.02,Debit,Online,ACC0488,2025-03-16 22:46:26.490977
4111,CUST0821,20220820,728.38,Debit,ATM,ACC0946,2025-03-07 03:51:26.490992
4112,CUST0821,20220105,2211.35,Debit,ATM,ACC0023,2025-02-16 03:41:26.491008
4113,CUST0821,20220111,4970.59,Credit,Branch,ACC0138,2025-02-11 10:24:26.491024
4114,CUST0821,20220419,2776.99,Debit,Online,ACC0996,2025-01-24 09:40:26.491040
4115,CUST0821,20220609,1316.21,Credit,Branch,ACC0205,2025-02-25 15:16:26.491064
4116,CUST0821,20220317,4828.22,Debit,Branch,ACC0760,2025-01-18 10:39:26.491088
4117,CUST0821,20220910,474.23,Credit,Online,ACC0587,2025-03-04 23:15:26.491105
4118,CUST0822,20220902,4774.63,Credit,Branch,ACC0678,2025-03-13 21:20:26.491145
4119,CUST0822,20220306,965.36,Debit,Branch,ACC0725,2025-04-05 15:23:26.491167
4120,CUST0822,20220628,3765.32,Debit,Online,ACC0506,2025-03-06 09:09:26.491183
4121,CUST0822,20220528,2507.33,Credit,ATM,ACC0745,2025-03-17 01:02:26.491200
4122,CUST0822,20220820,4016.81,Credit,Branch,ACC0634,2025-04-12 06:04:26.491225
4123,CUST0822,20220801,2813.43,Debit,ATM,ACC0906,2025-03-31 20:12:26.491243
4124,CUST0822,20220218,2651.4,Debit,ATM,ACC0931,2025-03-03 02:21:26.491259
4125,CUST0822,20220706,3290.68,Credit,Online,ACC0428,2025-04-13 10:13:26.491275
4126,CUST0823,20220601,190.62,Credit,Online,ACC0362,2025-02-24 18:27:26.491291
4127,CUST0823,20220326,4604.46,Credit,ATM,ACC0308,2025-01-21 03:09:26.491307
4128,CUST0823,20220613,2571.87,Credit,ATM,ACC0806,2025-02-11 04:08:26.491323
4129,CUST0823,20220122,4461.53,Debit,Branch,ACC0733,2025-03-28 20:55:26.491339
4130,CUST0823,20220907,4423.02,Debit,Branch,ACC0105,2025-01-26 23:42:26.491355
4131,CUST0823,20220303,2067.67,Debit,ATM,ACC0462,2025-04-08 01:18:26.491370
4132,CUST0823,20220613,2172.08,Debit,Online,ACC0681,2025-04-05 02:59:26.491386
4133,CUST0824,20220321,2761.93,Credit,Online,ACC0847,2025-03-24 06:34:26.491402
4134,CUST0824,20220424,1614.8,Debit,ATM,ACC0517,2025-01-16 10:05:26.491417
4135,CUST0824,20220219,1981.39,Credit,ATM,ACC0627,2025-03-12 19:37:26.491442
4136,CUST0824,20220820,971.95,Credit,ATM,ACC0483,2025-02-04 16:37:26.491466
4137,CUST0825,20220719,408.86,Credit,Branch,ACC0086,2025-03-19 12:10:26.491483
4138,CUST0825,20220910,2617.82,Debit,ATM,ACC0725,2025-01-27 16:38:26.491498
4139,CUST0825,20220501,459.45,Credit,Online,ACC0784,2025-02-07 21:19:26.491514
4140,CUST0826,20221209,1851.43,Debit,Online,ACC0094,2025-02-21 02:20:26.491530
4141,CUST0826,20220206,3608.7,Debit,ATM,ACC0152,2025-02-17 22:49:26.491547
4142,CUST0826,20221107,2302.85,Debit,Branch,ACC0122,2025-02-28 16:53:26.491562
4143,CUST0826,20220430,1834.19,Debit,Branch,ACC0257,2025-02-18 07:00:26.491585
4144,CUST0826,20220805,3469.38,Credit,Branch,ACC0940,2025-02-22 18:33:26.491610
4145,CUST0826,20220603,3021.78,Credit,Online,ACC0464,2025-03-15 00:15:26.491638
4146,CUST0826,20220528,4353.42,Credit,ATM,ACC0785,2025-02-07 16:43:26.491658
4147,CUST0827,20221021,2304.99,Credit,Branch,ACC0003,2025-02-22 15:48:26.491674
4148,CUST0827,20220607,3208.71,Credit,Branch,ACC0953,2025-03-04 08:23:26.491690
4149,CUST0827,20220518,2452.22,Debit,Branch,ACC0811,2025-03-06 14:17:26.491706
4150,CUST0828,20221120,213.39,Debit,Branch,ACC0179,2025-02-08 20:18:26.491721
4151,CUST0828,20220408,300.23,Credit,ATM,ACC0021,2025-01-17 12:31:26.491737
4152,CUST0828,20220723,2914.58,Credit,Online,ACC0757,2025-02-14 10:11:26.491753
4153,CUST0828,20220303,2485.06,Debit,ATM,ACC0034,2025-03-15 08:02:26.491770
4154,CUST0828,20221006,3425.73,Debit,Online,ACC0893,2025-03-29 16:22:26.491786
4155,CUST0829,20220904,3865.46,Credit,ATM,ACC0217,2025-01-24 02:37:26.491803
4156,CUST0829,20220705,4872.13,Debit,Online,ACC0123,2025-03-04 08:02:26.491819
4157,CUST0829,20220314,204.85,Debit,Branch,ACC0958,2025-01-21 05:22:26.491840
4158,CUST0829,20220622,4032.82,Credit,Online,ACC0762,2025-02-23 20:50:26.491866
4159,CUST0829,20220128,2536.07,Debit,Online,ACC0819,2025-04-09 04:20:26.491884
4160,CUST0829,20220206,4026.38,Debit,ATM,ACC0078,2025-03-25 19:39:26.491899
4161,CUST0830,20220327,4238.93,Debit,ATM,ACC0262,2025-03-19 00:47:26.491915
4162,CUST0830,20221103,3056.82,Debit,Branch,ACC0555,2025-01-20 19:51:26.491931
4163,CUST0830,20220626,202.7,Credit,Branch,ACC0615,2025-02-02 10:12:26.491952
4164,CUST0830,20221130,1099.92,Credit,Branch,ACC0328,2025-01-24 14:44:26.491978
4165,CUST0830,20221203,1564.96,Debit,Branch,ACC0026,2025-03-09 09:23:26.491996
4166,CUST0830,20220816,4332.18,Debit,ATM,ACC0058,2025-02-02 03:23:26.492012
4167,CUST0831,20220717,3884.2,Debit,Branch,ACC0119,2025-02-13 09:55:26.492027
4168,CUST0831,20221005,3491.45,Debit,ATM,ACC0183,2025-02-07 16:18:26.492043
4169,CUST0832,20220531,2108.09,Debit,ATM,ACC0306,2025-03-27 04:39:26.492067
4170,CUST0832,20220417,2331.44,Credit,Online,ACC0224,2025-03-18 03:33:26.492083
4171,CUST0832,20220203,4851.96,Credit,ATM,ACC0045,2025-04-12 18:57:26.492099
4172,CUST0832,20220222,741.55,Credit,ATM,ACC0904,2025-01-27 01:36:26.492115
4173,CUST0833,20220531,2470.49,Credit,ATM,ACC0499,2025-02-24 15:13:26.492135
4174,CUST0833,20220124,1977.93,Debit,Branch,ACC0886,2025-02-26 22:56:26.492161
4175,CUST0834,20220329,3302.73,Debit,Branch,ACC0420,2025-03-20 09:55:26.492180
4176,CUST0834,20221223,3975.67,Debit,Online,ACC0192,2025-01-20 00:51:26.492201
4177,CUST0835,20220627,4212.62,Credit,Online,ACC0642,2025-01-20 03:22:26.492227
4178,CUST0835,20220506,1253.07,Debit,Online,ACC0953,2025-04-10 18:01:26.492245
4179,CUST0835,20221208,3552.76,Debit,Online,ACC0240,2025-02-18 17:56:26.492260
4180,CUST0835,20220614,1937.7,Credit,Online,ACC0596,2025-04-05 01:36:26.492276
4181,CUST0836,20220813,2508.96,Credit,Online,ACC0752,2025-02-10 20:04:26.492291
4182,CUST0836,20220506,2917.22,Credit,Branch,ACC0555,2025-02-15 17:35:26.492316
4183,CUST0836,20220618,3935.85,Debit,ATM,ACC0953,2025-01-22 10:58:26.492335
4184,CUST0836,20221024,3732.92,Credit,Online,ACC0817,2025-01-26 07:06:26.492351
4185,CUST0836,20221113,2114.24,Credit,ATM,ACC0016,2025-03-07 12:56:26.492367
4186,CUST0836,20220710,2603.86,Credit,Branch,ACC0565,2025-01-28 13:34:26.492383
4187,CUST0837,20220213,4460.44,Debit,Branch,ACC0459,2025-03-10 19:06:26.492398
4188,CUST0837,20220804,1484.43,Credit,Online,ACC0182,2025-01-25 01:07:26.492414
4189,CUST0837,20220411,2078.68,Debit,ATM,ACC0398,2025-04-09 20:56:26.492430
4190,CUST0837,20221226,3827.16,Credit,Online,ACC0445,2025-03-19 12:26:26.492446
4191,CUST0837,20220519,2247.95,Debit,ATM,ACC0383,2025-03-16 10:35:26.492461
4192,CUST0837,20220422,2721.94,Debit,Online,ACC0196,2025-04-01 18:14:26.492477
4193,CUST0837,20220714,3283.42,Credit,Branch,ACC0276,2025-03-15 13:31:26.492493
4194,CUST0837,20221028,1758.9,Credit,ATM,ACC0335,2025-02-27 04:50:26.492516
4195,CUST0838,20221228,1258.92,Credit,Online,ACC0873,2025-03-10 03:41:26.492547
4196,CUST0838,20221022,4928.62,Debit,ATM,ACC0954,2025-04-03 18:52:26.492565
4197,CUST0839,20220920,4237.89,Debit,Branch,ACC0149,2025-03-31 07:16:26.492582
4198,CUST0839,20220504,320.9,Debit,ATM,ACC0263,2025-02-28 18:25:26.492598
4199,CUST0839,20220128,1570.94,Credit,ATM,ACC0930,2025-02-09 02:24:26.492613
4200,CUST0840,20220520,4341.18,Credit,Branch,ACC0383,2025-03-31 18:44:26.492629
4201,CUST0840,20220811,1742.48,Credit,ATM,ACC0528,2025-03-24 16:46:26.492645
4202,CUST0840,20221104,2233.34,Debit,Online,ACC0268,2025-02-22 12:03:26.492661
4203,CUST0840,20221007,3215.26,Credit,Branch,ACC0149,2025-03-15 21:57:26.492677
4204,CUST0840,20220130,3906.66,Credit,ATM,ACC0554,2025-03-09 21:02:26.492701
4205,CUST0840,20220906,3491.15,Debit,Branch,ACC0396,2025-03-09 09:03:26.492726
4206,CUST0840,20220525,2627.37,Debit,Online,ACC0037,2025-03-02 07:44:26.492743
4207,CUST0840,20220519,519.31,Credit,ATM,ACC0377,2025-03-23 11:06:26.492759
4208,CUST0841,20220324,4249.25,Debit,Online,ACC0997,2025-02-05 02:19:26.492775
4209,CUST0841,20220131,434.35,Credit,Online,ACC0696,2025-03-09 16:07:26.492791
4210,CUST0841,20220320,2391.63,Debit,Branch,ACC0631,2025-04-05 09:24:26.492807
4211,CUST0841,20220110,2277.41,Debit,ATM,ACC0196,2025-01-14 20:44:26.492823
4212,CUST0841,20220206,191.5,Credit,Branch,ACC0117,2025-03-01 16:38:26.492839
4213,CUST0841,20221103,3135.24,Credit,Branch,ACC0261,2025-02-02 12:31:26.492855
4214,CUST0841,20220529,4128.03,Debit,Online,ACC0726,2025-02-06 09:33:26.492870
4215,CUST0841,20221123,1253.39,Credit,ATM,ACC0114,2025-01-20 01:33:26.492886
4216,CUST0842,20220205,3912.89,Credit,Online,ACC0799,2025-02-01 03:24:26.492902
4217,CUST0842,20220329,1517.44,Credit,ATM,ACC0925,2025-03-16 16:32:26.492926
4218,CUST0842,20220527,3725.04,Credit,Branch,ACC0150,2025-03-10 19:00:26.492950
4219,CUST0843,20220508,1004.24,Debit,Branch,ACC0151,2025-03-10 05:29:26.492966
4220,CUST0843,20220205,3199.17,Debit,ATM,ACC0554,2025-02-19 15:07:26.492989
4221,CUST0843,20220719,4996.44,Debit,Branch,ACC0524,2025-04-11 09:17:26.493005
4222,CUST0843,20220205,1601.61,Credit,ATM,ACC0116,2025-02-09 10:39:26.493025
4223,CUST0843,20220503,3287.83,Credit,Branch,ACC0595,2025-02-22 22:57:26.493050
4224,CUST0843,20220810,4565.5,Debit,Branch,ACC0734,2025-01-23 03:52:26.493444
4225,CUST0844,20220825,1066.81,Credit,Online,ACC0756,2025-01-19 20:17:26.493494
4226,CUST0844,20220713,615.95,Credit,ATM,ACC0173,2025-01-16 12:44:26.493523
4227,CUST0844,20221122,319.81,Debit,Online,ACC0609,2025-03-07 13:45:26.493548
4228,CUST0844,20220409,4305.83,Debit,Online,ACC0542,2025-01-31 00:24:26.493564
4229,CUST0845,20220106,4140.0,Credit,Online,ACC0453,2025-03-17 22:46:26.493587
4230,CUST0845,20220404,1711.03,Debit,Online,ACC0414,2025-02-14 01:09:26.493613
4231,CUST0845,20220108,3388.51,Credit,ATM,ACC0602,2025-03-28 23:17:26.493632
4232,CUST0845,20221007,3038.56,Debit,Branch,ACC0580,2025-03-26 23:44:26.493648
4233,CUST0846,20220801,4499.48,Debit,Branch,ACC0837,2025-02-12 07:08:26.493664
4234,CUST0846,20220403,4508.39,Debit,ATM,ACC0822,2025-04-13 14:42:26.493679
4235,CUST0846,20220621,701.47,Debit,Branch,ACC0744,2025-02-27 04:13:26.493696
4236,CUST0846,20220106,853.53,Debit,ATM,ACC0366,2025-03-08 09:12:26.493712
4237,CUST0846,20220120,2098.79,Credit,Online,ACC0135,2025-03-10 05:32:26.493728
4238,CUST0847,20221008,3070.31,Credit,Branch,ACC0820,2025-03-29 20:01:26.493744
4239,CUST0847,20220318,3185.78,Debit,ATM,ACC0456,2025-03-09 21:48:26.493760
4240,CUST0847,20220920,3647.4,Debit,ATM,ACC0279,2025-03-24 10:10:26.493785
4241,CUST0847,20220412,1924.33,Credit,Online,ACC0928,2025-02-25 17:08:26.493813
4242,CUST0847,20221112,823.62,Debit,ATM,ACC0667,2025-01-17 09:37:26.493830
4243,CUST0847,20220325,2382.85,Credit,ATM,ACC0772,2025-02-20 16:26:26.493845
4244,CUST0847,20220204,428.15,Credit,ATM,ACC0463,2025-02-19 17:03:26.493861
4245,CUST0847,20220613,1366.91,Debit,ATM,ACC0386,2025-01-30 12:58:26.493877
4246,CUST0848,20221105,3196.68,Debit,Branch,ACC0395,2025-01-23 05:30:26.493905
4247,CUST0848,20220320,2078.69,Debit,Online,ACC0033,2025-04-10 18:06:26.493922
4248,CUST0848,20221210,1470.52,Debit,Branch,ACC0946,2025-02-16 09:24:26.493938
4249,CUST0848,20220403,1872.98,Debit,Branch,ACC0286,2025-03-13 19:27:26.493954
4250,CUST0848,20220922,2461.17,Debit,ATM,ACC0188,2025-02-09 03:27:26.493970
4251,CUST0848,20220607,1891.72,Debit,ATM,ACC0155,2025-03-04 20:33:26.493987
4252,CUST0848,20221112,2341.08,Debit,ATM,ACC0965,2025-03-04 13:20:26.494013
4253,CUST0848,20220318,2644.53,Debit,Branch,ACC0469,2025-03-03 01:22:26.494035
4254,CUST0849,20220901,1773.59,Credit,Branch,ACC0047,2025-04-04 01:38:26.494051
4255,CUST0849,20220826,1423.22,Debit,Online,ACC0060,2025-03-11 13:01:26.494067
4256,CUST0849,20220621,1532.49,Credit,Branch,ACC0870,2025-03-13 14:52:26.494083
4257,CUST0849,20221027,1363.05,Debit,Online,ACC0788,2025-02-11 11:30:26.494099
4258,CUST0850,20220723,278.55,Credit,Online,ACC0246,2025-04-02 04:56:26.494115
4259,CUST0850,20220523,1566.4,Debit,ATM,ACC0459,2025-03-04 05:10:26.494131
4260,CUST0851,20220831,4587.62,Debit,ATM,ACC0013,2025-01-25 23:24:26.494148
4261,CUST0851,20220427,453.28,Credit,Branch,ACC0940,2025-03-31 08:58:26.494171
4262,CUST0852,20220503,179.56,Credit,ATM,ACC0753,2025-03-17 05:21:26.494194
4263,CUST0852,20221128,2776.69,Debit,ATM,ACC0628,2025-04-09 04:07:26.494219
4264,CUST0853,20220920,4889.93,Debit,ATM,ACC0575,2025-02-26 20:42:26.494235
4265,CUST0853,20220914,2538.75,Credit,Online,ACC0877,2025-03-01 14:09:26.494251
4266,CUST0853,20221006,2833.35,Credit,Online,ACC0622,2025-03-25 15:05:26.494267
4267,CUST0853,20220413,4906.0,Credit,Branch,ACC0382,2025-02-28 15:25:26.494282
4268,CUST0854,20220428,2467.43,Debit,ATM,ACC0425,2025-02-13 22:15:26.494298
4269,CUST0854,20221009,3892.69,Credit,Online,ACC0342,2025-03-05 08:31:26.494313
4270,CUST0854,20220426,3945.92,Debit,ATM,ACC0504,2025-02-18 08:13:26.494329
4271,CUST0854,20220503,4913.58,Debit,Branch,ACC0973,2025-03-03 10:58:26.494352
4272,CUST0854,20220626,2121.7,Credit,ATM,ACC0776,2025-03-12 13:37:26.494369
4273,CUST0854,20221118,4062.74,Debit,Branch,ACC0274,2025-03-01 22:51:26.494385
4274,CUST0854,20220806,4072.42,Debit,Branch,ACC0116,2025-03-24 19:52:26.494404
4275,CUST0855,20220122,2911.93,Credit,Branch,ACC0897,2025-02-26 04:27:26.494431
4276,CUST0855,20220320,1051.26,Credit,ATM,ACC0895,2025-03-04 20:49:26.494451
4277,CUST0856,20220930,833.76,Credit,Online,ACC0231,2025-01-27 18:59:26.494467
4278,CUST0856,20220226,4987.23,Debit,Branch,ACC0411,2025-02-07 01:50:26.494483
4279,CUST0856,20220423,4203.46,Debit,ATM,ACC0735,2025-01-18 00:43:26.494502
4280,CUST0857,20221101,350.58,Debit,ATM,ACC0047,2025-03-29 21:27:26.494526
4281,CUST0857,20220709,3769.7,Credit,Branch,ACC0713,2025-03-31 13:30:26.494542
4282,CUST0857,20220315,685.9,Debit,Online,ACC0814,2025-03-22 03:49:26.494558
4283,CUST0857,20220525,2981.12,Credit,Branch,ACC0388,2025-02-19 09:45:26.494574
4284,CUST0857,20220515,4777.68,Credit,Branch,ACC0788,2025-03-03 08:33:26.494590
4285,CUST0858,20220327,1522.13,Credit,ATM,ACC0780,2025-02-15 14:34:26.494606
4286,CUST0858,20221124,2038.68,Debit,ATM,ACC0121,2025-03-01 04:04:26.494622
4287,CUST0859,20220202,784.72,Debit,Branch,ACC0395,2025-01-30 08:01:26.494637
4288,CUST0859,20220516,4471.54,Debit,Branch,ACC0808,2025-04-08 20:05:26.494653
4289,CUST0859,20220303,4064.14,Debit,ATM,ACC0282,2025-03-07 16:37:26.494677
4290,CUST0859,20221211,624.08,Debit,ATM,ACC0693,2025-02-03 06:21:26.494701
