TransactionID,CustomerID,DateKey,Amount,TransactionType,Channel,AccountID,LastUpdated
69,CUST0015,20220712,4562.65,Debit,Branch,ACC0427,2025-02-21 07:02:26.404604
70,CUST0015,20220708,2243.75,Credit,ATM,ACC0095,2025-01-29 09:06:26.404621
71,CUST0015,20220216,487.93,Credit,Branch,ACC0326,2025-03-03 15:18:26.405137
72,CUST0016,20220414,1759.94,Debit,Branch,ACC0363,2025-02-12 04:38:26.405225
73,CUST0016,20220621,3875.49,Debit,Branch,ACC0431,2025-01-19 15:08:26.405301
74,CUST0016,20220309,3476.02,Debit,Branch,ACC0350,2025-02-04 07:55:26.405334
75,CUST0016,20220514,4582.8,Credit,Branch,ACC0637,2025-02-05 11:45:26.405375
76,CUST0017,20220823,1372.47,Credit,ATM,ACC0392,2025-02-06 13:58:26.405403
77,CUST0017,20220908,2378.6,Credit,Online,ACC0298,2025-03-14 18:18:26.405429
78,CUST0018,20220211,2321.73,Debit,ATM,ACC0057,2025-03-23 22:19:26.405455
79,CUST0018,20221025,937.56,Credit,Online,ACC0576,2025-02-19 10:28:26.405475
80,CUST0018,20220222,1327.24,Debit,Branch,ACC0231,2025-04-13 06:43:26.405491
81,CUST0018,20220115,3634.47,Debit,Branch,ACC0899,2025-03-12 23:26:26.405507
82,CUST0018,20220929,3619.92,Credit,Branch,ACC0987,2025-03-01 07:29:26.405529
83,CUST0018,20220617,817.51,Debit,Online,ACC0720,2025-03-10 21:19:26.405556
84,CUST0018,20220623,752.89,Debit,Branch,ACC0777,2025-01-23 05:14:26.405575
85,CUST0019,20221124,4489.21,Credit,ATM,ACC0646,2025-04-10 18:04:26.405591
86,CUST0019,20220603,4350.7,Credit,ATM,ACC0520,2025-03-24 12:21:26.405606
87,CUST0019,20220608,2777.06,Debit,Branch,ACC0869,2025-01-20 21:06:26.405623
88,CUST0019,20220809,317.1,Credit,ATM,ACC0907,2025-02-25 09:48:26.405639
89,CUST0019,20221021,3199.54,Credit,ATM,ACC0661,2025-03-04 02:39:26.405655
90,CUST0019,20220111,128.6,Debit,Branch,ACC0357,2025-02-10 19:06:26.405671
91,CUST0020,20221004,2938.23,Credit,Online,ACC0607,2025-04-14 22:37:26.405687
92,CUST0020,20220314,2409.36,Credit,ATM,ACC0834,2025-03-11 13:34:26.405703
93,CUST0020,20220427,2300.92,Debit,Branch,ACC0285,2025-02-20 06:28:26.405719
94,CUST0020,20221129,1373.93,Credit,Online,ACC0238,2025-03-06 15:45:26.405736
95,CUST0020,20220728,3733.29,Debit,Branch,ACC0296,2025-03-14 01:53:26.405751
96,CUST0020,20220321,3788.24,Credit,ATM,ACC0217,2025-01-28 15:40:26.405767
97,CUST0021,20221217,2426.41,Credit,Branch,ACC0580,2025-04-06 21:51:26.405789
98,CUST0021,20220622,4742.58,Debit,Branch,ACC0423,2025-03-05 06:14:26.405815
99,CUST0021,20220822,2980.46,Debit,Branch,ACC0814,2025-03-08 04:58:26.405834
100,CUST0022,20221104,3328.87,Credit,Online,ACC0960,2025-02-25 09:35:26.405851
101,CUST0022,20221204,3465.08,Credit,Branch,ACC0325,2025-01-19 06:52:26.405875
102,CUST0022,20220801,3886.45,Credit,Branch,ACC0656,2025-03-12 10:39:26.405892
103,CUST0022,20220529,3237.94,Credit,Online,ACC0261,2025-02-21 17:50:26.405908
104,CUST0022,20220921,1469.18,Credit,Online,ACC0930,2025-01-16 00:54:26.405924
105,CUST0022,20220506,2003.7,Debit,ATM,ACC0287,2025-01-27 09:24:26.405941
106,CUST0022,20220302,2592.93,Debit,Online,ACC0031,2025-03-01 18:01:26.405957
107,CUST0023,20220809,4457.86,Credit,Branch,ACC0665,2025-01-23 11:47:26.405972
108,CUST0023,20220503,399.54,Debit,Branch,ACC0456,2025-03-17 11:59:26.405988
109,CUST0023,20220915,1056.61,Debit,ATM,ACC0065,2025-02-09 04:37:26.406009
110,CUST0023,20220603,299.65,Debit,Online,ACC0849,2025-02-03 18:44:26.406030
111,CUST0023,20220418,3222.29,Debit,ATM,ACC0634,2025-03-31 18:30:26.406047
112,CUST0024,20220212,906.35,Debit,Branch,ACC0147,2025-04-03 10:34:26.406063
113,CUST0024,20220317,291.59,Debit,Online,ACC0755,2025-03-24 16:42:26.406078
114,CUST0024,20220131,2161.83,Credit,Online,ACC0397,2025-04-12 13:39:26.406094
115,CUST0024,20220712,110.99,Credit,Online,ACC0707,2025-04-02 06:31:26.406111
116,CUST0024,20220308,3981.86,Debit,Branch,ACC0479,2025-03-02 17:04:26.406126
117,CUST0024,20220430,1445.08,Credit,Branch,ACC0805,2025-02-23 04:39:26.406143
118,CUST0024,20220831,1507.93,Credit,Online,ACC0221,2025-02-05 14:26:26.406159
119,CUST0024,20220729,2283.88,Credit,Branch,ACC0892,2025-03-10 04:57:26.406174
120,CUST0025,20220128,2344.1,Credit,Branch,ACC0526,2025-03-12 16:04:26.406198
121,CUST0025,20220509,2648.89,Debit,Online,ACC0707,2025-04-11 22:27:26.406223
122,CUST0025,20220915,3143.64,Debit,Online,ACC0681,2025-02-21 08:27:26.406243
123,CUST0026,20220705,4231.32,Credit,Online,ACC0978,2025-03-19 05:36:26.406259
124,CUST0026,20221111,2415.33,Debit,ATM,ACC0791,2025-04-11 11:44:26.406278
125,CUST0026,20220722,2274.2,Debit,ATM,ACC0094,2025-02-22 23:35:26.406295
126,CUST0026,20220917,3514.45,Credit,Branch,ACC0933,2025-01-25 19:53:26.406310
127,CUST0026,20220818,511.35,Credit,ATM,ACC0805,2025-03-10 03:20:26.406327
128,CUST0027,20220531,3315.45,Debit,ATM,ACC0162,2025-01-31 09:08:26.406343
129,CUST0027,20220525,2791.72,Credit,Branch,ACC0510,2025-02-25 09:29:26.406361
130,CUST0027,20221031,942.46,Debit,Branch,ACC0842,2025-04-01 16:21:26.406378
131,CUST0027,20220708,178.41,Debit,Online,ACC0561,2025-03-06 09:09:26.406393
132,CUST0027,20220908,4380.72,Credit,Online,ACC0057,2025-03-03 04:22:26.406409
133,CUST0028,20220112,3081.11,Credit,Online,ACC0471,2025-04-02 01:46:26.406425
134,CUST0028,20220510,2064.09,Credit,Branch,ACC0981,2025-02-03 05:48:26.406440
135,CUST0029,20220917,202.75,Credit,ATM,ACC0279,2025-03-11 19:04:26.406456
136,CUST0029,20220307,3273.04,Credit,Branch,ACC0061,2025-02-15 20:54:26.406472
137,CUST0029,20221014,4528.84,Credit,ATM,ACC0631,2025-01-28 19:30:26.406488
138,CUST0029,20220804,1188.12,Debit,Online,ACC0767,2025-03-07 10:41:26.406504
139,CUST0029,20220906,639.6,Credit,ATM,ACC0814,2025-02-05 19:10:26.406527
140,CUST0029,20220330,2234.94,Credit,Branch,ACC0208,2025-01-17 01:53:26.406554
141,CUST0030,20221223,1715.95,Credit,Online,ACC0219,2025-01-30 03:06:26.406571
142,CUST0030,20220722,509.44,Credit,ATM,ACC0855,2025-02-08 17:06:26.406587
143,CUST0030,20221020,2712.27,Debit,ATM,ACC0888,2025-02-01 04:17:26.406606
144,CUST0030,20220716,2454.37,Credit,Online,ACC0266,2025-04-06 22:47:26.406631
145,CUST0030,20220808,4813.78,Credit,ATM,ACC0506,2025-02-17 14:15:26.406652
146,CUST0030,20221205,2940.0,Debit,ATM,ACC0111,2025-02-05 23:54:26.406668
147,CUST0030,20220720,3996.57,Credit,Branch,ACC0469,2025-03-15 08:00:26.406684
148,CUST0030,20221201,4644.28,Debit,Branch,ACC0232,2025-04-15 05:54:26.406700
149,CUST0031,20220626,3447.29,Debit,ATM,ACC0187,2025-04-09 07:38:26.406716
150,CUST0031,20220731,4281.92,Debit,ATM,ACC0634,2025-02-10 04:03:26.406733
151,CUST0031,20220428,2478.04,Credit,Online,ACC0205,2025-04-02 09:09:26.406749
152,CUST0031,20221017,3732.71,Credit,ATM,ACC0808,2025-02-22 14:13:26.406766
153,CUST0031,20221112,4360.33,Credit,Online,ACC0970,2025-02-13 12:40:26.406782
154,CUST0032,20220205,1861.57,Debit,ATM,ACC0676,2025-01-17 20:38:26.406798
155,CUST0032,20220221,1436.03,Credit,Branch,ACC0144,2025-02-08 13:37:26.406814
156,CUST0032,20220525,655.14,Debit,Branch,ACC0402,2025-02-20 01:42:26.406829
157,CUST0032,20220926,3558.02,Debit,Online,ACC0309,2025-02-09 02:35:26.406845
158,CUST0033,20220513,995.6,Debit,Branch,ACC0676,2025-03-01 11:00:26.406866
159,CUST0033,20220801,4194.06,Debit,ATM,ACC0324,2025-01-25 07:26:26.406887
160,CUST0033,20220331,340.9,Debit,Branch,ACC0382,2025-02-02 04:38:26.406903
161,CUST0034,20221031,4537.9,Debit,ATM,ACC0206,2025-02-10 14:01:26.406919
162,CUST0034,20220617,963.78,Debit,Online,ACC0160,2025-03-05 05:32:26.406944
163,CUST0034,20220615,4173.46,Credit,Online,ACC0956,2025-03-06 02:02:26.406961
164,CUST0034,20220309,4729.98,Credit,ATM,ACC0515,2025-04-01 22:09:26.406980
165,CUST0034,20220506,3769.77,Debit,Online,ACC0215,2025-01-31 05:47:26.406996
166,CUST0034,20220830,2308.99,Debit,Branch,ACC0612,2025-02-06 06:04:26.407013
167,CUST0034,20221211,3480.33,Credit,Online,ACC0131,2025-03-11 04:23:26.407028
168,CUST0035,20221204,3092.57,Credit,Branch,ACC0702,2025-02-05 05:51:26.407044
169,CUST0035,20220403,3833.13,Debit,Branch,ACC0647,2025-04-11 06:22:26.407060
170,CUST0035,20220112,868.43,Debit,Branch,ACC0902,2025-03-05 03:57:26.407080
171,CUST0036,20221225,3604.14,Credit,ATM,ACC0401,2025-03-13 16:37:26.407101
172,CUST0036,20220711,2950.36,Credit,Branch,ACC0316,2025-03-03 09:00:26.407117
173,CUST0036,20220426,1845.61,Debit,ATM,ACC0568,2025-04-12 20:09:26.407133
174,CUST0036,20221028,4294.24,Debit,Online,ACC0191,2025-03-17 20:47:26.407150
175,CUST0036,20221010,2403.3,Debit,Online,ACC0253,2025-02-27 00:17:26.407167
176,CUST0036,20220426,3410.08,Credit,Online,ACC0403,2025-03-02 12:52:26.407184
177,CUST0037,20221007,4641.66,Debit,Branch,ACC0591,2025-02-01 07:38:26.407200
178,CUST0037,20220818,4926.41,Debit,Branch,ACC0413,2025-02-15 05:57:26.407216
179,CUST0037,20221210,3605.17,Credit,Online,ACC0472,2025-02-24 16:35:26.407232
180,CUST0037,20220103,1183.18,Credit,Online,ACC0499,2025-02-01 19:41:26.407247
181,CUST0037,20221215,158.51,Debit,ATM,ACC0787,2025-02-01 12:47:26.407269
182,CUST0037,20220319,3511.15,Credit,ATM,ACC0204,2025-04-01 12:34:26.407292
183,CUST0037,20220625,2686.31,Debit,Online,ACC0364,2025-03-24 09:15:26.407314
184,CUST0038,20221010,1430.23,Debit,Branch,ACC0115,2025-02-16 02:58:26.407331
185,CUST0038,20220320,3109.96,Credit,Online,ACC0994,2025-03-23 22:54:26.407347
186,CUST0038,20220830,2678.34,Debit,ATM,ACC0810,2025-01-27 11:53:26.407363
187,CUST0038,20220922,2110.37,Debit,Branch,ACC0614,2025-03-02 11:02:26.407380
188,CUST0038,20220429,3030.37,Credit,Online,ACC0388,2025-04-05 05:27:26.407401
189,CUST0038,20220917,3433.26,Debit,Online,ACC0238,2025-01-16 00:28:26.407424
190,CUST0038,20221119,4759.98,Debit,Branch,ACC0994,2025-03-24 09:36:26.407450
191,CUST0039,20220702,1849.74,Debit,Online,ACC0066,2025-04-11 04:16:26.407475
192,CUST0039,20221125,3326.27,Credit,Branch,ACC0190,2025-01-29 13:23:26.407495
193,CUST0039,20220303,424.58,Credit,ATM,ACC0018,2025-03-23 12:44:26.407511
194,CUST0039,20220531,1053.67,Debit,Branch,ACC0801,2025-03-01 06:26:26.407526
195,CUST0039,20220319,1944.32,Debit,ATM,ACC0365,2025-03-18 20:18:26.407542
196,CUST0040,20220718,4795.42,Credit,Online,ACC0285,2025-04-14 06:41:26.407558
197,CUST0040,20220815,4162.64,Debit,Online,ACC0559,2025-02-14 07:46:26.407574
198,CUST0040,20221006,3328.85,Credit,Online,ACC0095,2025-02-02 19:10:26.407594
199,CUST0040,20220124,1280.37,Credit,ATM,ACC0553,2025-03-14 11:37:26.407616
200,CUST0040,20220507,1763.91,Credit,Branch,ACC0381,2025-02-27 08:22:26.407635
201,CUST0040,20220521,1703.18,Credit,Online,ACC0456,2025-04-05 18:11:26.407659
202,CUST0040,20220813,3640.1,Credit,Branch,ACC0815,2025-02-10 03:46:26.407677
203,CUST0040,20220121,1043.76,Debit,ATM,ACC0315,2025-03-02 22:53:26.407700
204,CUST0041,20220411,459.06,Debit,Online,ACC0719,2025-02-04 19:10:26.407724
205,CUST0041,20220727,2519.34,Credit,Branch,ACC0038,2025-01-25 02:12:26.407741
206,CUST0041,20220811,4224.21,Debit,ATM,ACC0899,2025-03-16 01:09:26.407756
207,CUST0041,20220819,4671.68,Debit,ATM,ACC0553,2025-02-23 20:49:26.407772
208,CUST0042,20220624,4021.12,Credit,ATM,ACC0630,2025-03-01 20:06:26.407788
209,CUST0042,20221211,2341.2,Debit,Branch,ACC0955,2025-02-18 18:05:26.407803
210,CUST0043,20220302,639.5,Credit,ATM,ACC0472,2025-04-10 12:54:26.407819
211,CUST0043,20221012,3087.08,Credit,Branch,ACC0315,2025-01-23 08:58:26.407836
212,CUST0043,20220109,4062.43,Credit,Branch,ACC0014,2025-04-09 11:24:26.407852
213,CUST0043,20220703,4240.48,Debit,ATM,ACC0283,2025-01-14 21:05:26.407868
214,CUST0043,20221025,4007.15,Debit,ATM,ACC0890,2025-02-06 12:46:26.407884
215,CUST0043,20220430,4931.54,Debit,Online,ACC0307,2025-03-26 14:08:26.407900
216,CUST0043,20220718,3884.87,Debit,Branch,ACC0385,2025-02-04 12:04:26.407916
217,CUST0044,20220107,1876.16,Debit,Branch,ACC0223,2025-01-16 16:12:26.407932
218,CUST0044,20220414,3334.85,Credit,Online,ACC0225,2025-03-26 15:45:26.407956
219,CUST0044,20221002,2369.37,Credit,Online,ACC0265,2025-02-13 01:22:26.407973
220,CUST0044,20221107,3498.2,Debit,Branch,ACC0605,2025-03-11 14:43:26.407988
221,CUST0044,20220906,1642.4,Debit,ATM,ACC0994,2025-02-02 21:01:26.408004
222,CUST0044,20220220,813.15,Debit,Online,ACC0774,2025-01-26 13:58:26.408028
223,CUST0045,20220820,643.49,Debit,Online,ACC0195,2025-03-21 20:06:26.408047
224,CUST0045,20221030,3998.87,Credit,Online,ACC0070,2025-03-20 03:36:26.408063
225,CUST0045,20220607,2358.86,Debit,Online,ACC0845,2025-01-29 14:36:26.408079
226,CUST0045,20220709,3439.88,Credit,ATM,ACC0692,2025-02-03 08:00:26.408095
227,CUST0046,20220901,3340.06,Debit,Branch,ACC0828,2025-02-05 12:13:26.408111
228,CUST0046,20220908,3347.19,Debit,ATM,ACC0463,2025-03-25 23:36:26.408127
229,CUST0046,20220507,1680.51,Debit,ATM,ACC0973,2025-03-11 17:50:26.408143
230,CUST0047,20221223,886.2,Credit,Online,ACC0218,2025-01-22 12:07:26.408167
231,CUST0047,20220926,1881.84,Credit,Branch,ACC0527,2025-02-02 19:38:26.408185
232,CUST0047,20220603,2855.37,Debit,ATM,ACC0515,2025-03-31 12:51:26.408200
233,CUST0047,20220729,792.3,Credit,ATM,ACC0211,2025-03-18 05:40:26.408216
234,CUST0047,20220927,4047.3,Credit,Branch,ACC0026,2025-01-22 08:26:26.408233
235,CUST0048,20220618,2566.43,Credit,Branch,ACC0113,2025-01-17 01:33:26.408249
236,CUST0048,20221105,640.39,Credit,Branch,ACC0485,2025-02-18 23:55:26.408265
237,CUST0048,20220103,110.32,Credit,ATM,ACC0206,2025-01-25 17:21:26.408281
238,CUST0048,20221024,468.55,Credit,ATM,ACC0362,2025-04-08 04:23:26.408297
239,CUST0048,20221205,351.66,Debit,Online,ACC0374,2025-03-01 15:02:26.408313
240,CUST0048,20221025,3186.23,Debit,ATM,ACC0493,2025-02-09 17:33:26.408328
241,CUST0049,20220120,3941.51,Debit,Online,ACC0989,2025-02-13 11:12:26.408349
242,CUST0049,20220919,863.81,Debit,Online,ACC0583,2025-02-16 05:33:26.408373
243,CUST0049,20220625,1618.88,Credit,Branch,ACC0107,2025-02-10 12:10:26.408393
244,CUST0049,20221004,1499.43,Credit,Online,ACC0905,2025-04-05 00:53:26.408409
245,CUST0050,20220120,1120.25,Credit,ATM,ACC0575,2025-02-06 23:00:26.408424
246,CUST0050,20220505,2782.49,Debit,ATM,ACC0611,2025-01-24 18:03:26.408441
247,CUST0051,20220117,3462.4,Credit,Online,ACC0895,2025-02-20 09:00:26.408457
248,CUST0051,20220830,1366.02,Credit,ATM,ACC0969,2025-03-24 19:58:26.408472
249,CUST0051,20220207,2779.14,Debit,ATM,ACC0655,2025-04-03 08:43:26.408488
250,CUST0051,20220618,3490.53,Credit,Branch,ACC0439,2025-04-06 21:17:26.408507
251,CUST0051,20220411,2835.89,Debit,Online,ACC0449,2025-02-01 12:19:26.408523
252,CUST0051,20220106,1970.5,Credit,ATM,ACC0847,2025-01-26 00:50:26.408539
253,CUST0051,20220827,668.66,Credit,Online,ACC0794,2025-02-03 15:56:26.408554
254,CUST0051,20220722,2536.43,Credit,Online,ACC0601,2025-01-24 01:52:26.408570
255,CUST0052,20220328,3887.07,Debit,ATM,ACC0019,2025-01-30 18:21:26.408586
256,CUST0052,20220513,3552.89,Debit,Online,ACC0898,2025-03-15 13:40:26.408609
257,CUST0052,20220812,197.52,Debit,Online,ACC0639,2025-04-12 06:30:26.408631
258,CUST0052,20220614,2872.81,Debit,Online,ACC0514,2025-03-09 20:32:26.408648
259,CUST0053,20220225,251.32,Debit,Branch,ACC0700,2025-04-01 05:36:26.408668
260,CUST0053,20221129,4729.76,Credit,Online,ACC0257,2025-02-04 16:56:26.408690
261,CUST0053,20220521,880.2,Debit,Branch,ACC0189,2025-01-28 13:19:26.408706
262,CUST0053,20220307,2583.09,Credit,Online,ACC0522,2025-03-20 18:48:26.408723
263,CUST0053,20221127,3916.54,Credit,Branch,ACC0272,2025-03-25 06:15:26.408742
264,CUST0053,20220707,1069.03,Credit,Online,ACC0989,2025-03-26 00:20:26.408766
265,CUST0053,20220110,2263.37,Credit,ATM,ACC0449,2025-01-25 08:56:26.408791
266,CUST0054,20220912,709.57,Debit,ATM,ACC0548,2025-03-21 03:36:26.408812
267,CUST0054,20220504,2456.06,Credit,Branch,ACC0171,2025-02-03 10:39:26.408828
268,CUST0055,20221221,3879.39,Credit,Online,ACC0723,2025-01-30 02:05:26.408844
269,CUST0055,20220529,4078.28,Credit,ATM,ACC0130,2025-02-15 04:46:26.408859
270,CUST0055,20221010,2136.58,Credit,Online,ACC0818,2025-03-13 21:59:26.408875
271,CUST0055,20220219,1809.61,Debit,Branch,ACC0757,2025-02-15 14:29:26.408891
272,CUST0055,20221112,1023.14,Credit,Branch,ACC0939,2025-02-27 13:18:26.408907
273,CUST0055,20220112,1920.17,Credit,Branch,ACC0470,2025-03-11 22:58:26.408923
274,CUST0055,20220930,735.28,Credit,ATM,ACC0349,2025-01-27 18:58:26.408939
275,CUST0056,20220808,801.05,Credit,Branch,ACC0793,2025-04-08 14:00:26.408955
276,CUST0056,20221012,4501.94,Credit,ATM,ACC0120,2025-03-01 11:05:26.408970
277,CUST0056,20220717,1734.95,Credit,Branch,ACC0366,2025-04-09 11:44:26.408986
278,CUST0057,20220727,1011.29,Credit,ATM,ACC0640,2025-03-09 15:11:26.409001
279,CUST0057,20220825,3675.53,Credit,ATM,ACC0062,2025-03-27 02:06:26.409017
280,CUST0057,20220518,3544.25,Debit,ATM,ACC0389,2025-04-15 09:46:26.409041
281,CUST0057,20220828,1749.86,Credit,Branch,ACC0918,2025-02-12 16:19:26.409065
282,CUST0057,20220222,1719.14,Debit,Branch,ACC0289,2025-01-31 15:32:26.409082
283,CUST0058,20220905,3636.47,Debit,Branch,ACC0684,2025-02-26 11:22:26.409098
284,CUST0058,20221125,3725.24,Debit,Branch,ACC0988,2025-04-08 01:35:26.409122
285,CUST0058,20220322,3520.42,Debit,Branch,ACC0053,2025-02-19 11:17:26.409141
286,CUST0058,20220617,3104.79,Credit,ATM,ACC0502,2025-01-19 15:07:26.409157
287,CUST0058,20220112,999.31,Credit,Online,ACC0756,2025-01-25 19:03:26.409173
288,CUST0058,20221123,296.26,Debit,Branch,ACC0099,2025-04-14 21:20:26.409188
289,CUST0059,20221028,4482.43,Credit,ATM,ACC0042,2025-02-22 18:28:26.409204
290,CUST0059,20221116,2478.25,Credit,ATM,ACC0561,2025-04-02 23:16:26.409220
291,CUST0060,20220606,540.83,Debit,Online,ACC0177,2025-03-18 02:12:26.409245
292,CUST0060,20220514,1679.29,Debit,ATM,ACC0712,2025-03-06 16:53:26.409419
293,CUST0060,20221205,622.95,Debit,Online,ACC0982,2025-03-06 00:50:26.409447
294,CUST0060,20220912,4782.47,Debit,ATM,ACC0430,2025-02-01 17:36:26.409470
295,CUST0060,20220524,4975.82,Credit,Online,ACC0017,2025-01-15 02:23:26.409487
296,CUST0060,20220605,3619.09,Debit,ATM,ACC0067,2025-02-12 18:33:26.409503
297,CUST0060,20220825,4104.35,Debit,Online,ACC0787,2025-04-11 13:54:26.409519
298,CUST0060,20221125,4482.08,Credit,Online,ACC0508,2025-02-27 22:22:26.409535
299,CUST0061,20220828,4592.36,Credit,Branch,ACC0534,2025-02-12 08:16:26.409551
